time(s),current(A)
589.05,0.1198
589.06,0.14788
589.07,0.18318
589.08,0.21917
589.09,0.26669
589.1,0.32683
589.12,0.40006
589.15,0.48929
589.18,0.60161
589.22,0.75055
589.28,0.964
589.39,1.3329
589.5,1.6539
589.64,2.0256
589.78,2.352
589.93,2.6385
590,2.7729
590.02,2.8211
590.04,2.8847
590.07,3.0006
590.1,3.1255
590.13,3.2513
590.16,3.3746
590.2,3.5593
590.3,3.9103
590.5,4.5803
590.7,5.1412
590.9,5.61
591,5.8033
591.02,5.8671
591.03,5.9672
591.06,6.1948
591.08,6.4082
591.11,6.6281
591.13,6.8477
591.16,7.1729
591.22,7.7054
591.32,8.5488
591.5,9.8952
591.76,11.524
592,12.763
592.03,12.985
592.07,13.268
592.11,13.681
592.16,14.097
592.2,14.498
592.26,15.049
592.44,16.392
592.5,16.842
592.65,17.812
592.93,19.325
593,19.671
593.03,19.918
593.06,20.255
593.11,20.785
593.15,21.324
593.2,21.845
593.26,22.541
593.42,24.111
593.5,24.862
593.67,26.3
593.96,28.267
594,28.516
594.06,28.679
594.12,28.717
594.17,28.718
594.23,28.72
594.31,28.732
594.5,28.77
594.8,28.848
595,28.911
595.04,29.068
595.08,29.342
595.14,29.834
595.2,30.33
595.26,30.797
595.35,31.447
595.5,32.397
595.73,33.706
596,34.964
596.07,35.03
596.13,34.959
596.2,34.86
596.26,34.773
596.36,34.667
596.5,34.538
596.76,34.358
597,34.251
597.02,34.084
597.05,33.76
597.09,33.111
597.13,32.397
597.16,31.69
597.2,31.008
597.27,29.844
597.5,26.455
597.73,23.681
597.96,21.412
598,21.02
598.11,20.1
598.42,17.979
598.5,17.522
598.66,16.694
598.92,15.574
599,15.272
599.03,15.257
599.05,15.32
599.1,15.483
599.14,15.674
599.18,15.865
599.23,16.086
599.32,16.468
599.5,17.128
599.76,17.931
600,18.541
600.31,19.174
600.5,19.489
600.81,19.924
601,20.138
601.37,20.494
601.5,20.596
601.86,20.849
602,20.93
602.03,20.849
602.06,20.677
602.11,20.367
602.15,20.039
602.2,19.722
602.26,19.32
602.39,18.506
602.5,17.883
602.7,16.928
602.97,15.84
603,15.731
603.06,15.465
603.11,15.154
603.18,14.761
603.25,14.39
603.32,14.043
603.5,13.248
603.72,12.407
603.95,11.712
604,11.563
604.15,11.175
604.5,10.453
604.85,9.91
605,9.7174
605.03,9.7409
605.06,9.8179
605.1,9.9697
605.14,10.137
605.18,10.302
605.23,10.499
605.32,10.842
605.5,11.429
605.75,12.107
606,12.662
606.01,12.743
606.03,12.89
606.05,13.231
606.07,13.649
606.09,14.101
606.11,14.564
606.13,15.165
606.17,16.019
606.23,17.234
606.32,18.953
606.47,21.709
606.5,22.263
606.62,24.191
606.85,27.283
607,29.058
607.03,29.591
607.07,30.248
607.12,31.202
607.16,32.153
607.21,33.068
607.28,34.373
607.5,37.971
607.72,40.983
607.94,43.51
608,44.153
608.04,44.301
608.07,44.255
608.12,44.081
608.17,43.879
608.22,43.689
608.3,43.423
608.5,42.818
608.77,42.181
609,41.796
609.04,41.554
609.08,41.162
609.14,40.446
609.2,39.73
609.26,39.061
609.35,38.173
609.5,36.875
609.71,35.256
610,33.518
610.29,32.193
610.5,31.427
610.77,30.644
611,30.147
611.02,29.936
611.03,29.532
611.06,28.765
611.08,27.875
611.11,26.945
611.13,26.014
611.17,24.797
611.22,22.969
611.3,20.157
611.44,15.726
611.5,13.991
611.61,11.042
611.72,8.3568
611.83,5.9109
611.92,4.0483
612,2.6109
612,2.5434
612.01,2.4597
612.01,2.3314
612.02,2.0563
612.02,1.7985
612.03,1.5115
612.03,1.2005
612.04,0.86953
612.04,0.59039
612.05,0.30213
612.05,0.13001
612.05,6.82E-10
612.05,-5.92E-12
612.05,-0.043111
612.05,-0.08635
612.05,-0.12971
612.05,-0.18667
612.05,-0.31959
612.06,-0.6108
612.07,-1.2394
612.08,-1.8814
612.08,-2.5326
612.09,-3.371
612.11,-4.4452
612.13,-5.7832
612.15,-7.4359
612.17,-9.5184
612.21,-12.255
612.26,-16.095
612.35,-22.264
612.5,-31.3
612.65,-39.301
612.79,-46.392
612.94,-52.683
613,-55.114
613.14,-60.095
613.37,-67.358
613.5,-71.045
613.7,-75.888
613.96,-81.164
614,-81.889
614.14,-84.24
614.5,-89.451
614.86,-93.55
615,-94.871
615.01,-94.92
615.01,-94.92
615.18,-96.369
615.35,-97.695
615.5,-98.731
615.72,-100.2
616,-101.87
616.5,-104.44
617,-106.58
617.5,-108.43
618,-110.08
618.5,-111.58
619,-112.96
619.08,-112.76
619.17,-112.33
619.25,-111.9
619.34,-111.53
619.47,-111.04
619.5,-110.95
619.63,-110.58
620,-109.81
620.01,-109.61
620.02,-109.19
620.04,-108.22
620.06,-107
620.08,-105.65
620.1,-104.25
620.12,-102.47
620.15,-100.06
620.19,-96.866
620.25,-92.68
620.33,-86.955
620.47,-77.818
620.5,-76.317
620.59,-71.202
620.81,-60.665
621,-52.851
621.19,-46.241
621.38,-40.647
621.5,-37.676
621.65,-34.254
621.84,-30.541
622,-27.829
622.16,-25.466
622.32,-23.405
622.48,-21.606
622.5,-21.413
622.59,-20.57
622.91,-17.819
623,-17.189
623.16,-16.161
623.4,-14.88
623.5,-14.403
623.68,-13.627
623.95,-12.677
624,-12.533
624.14,-12.124
624.5,-11.254
624.86,-10.58
625,-10.359
625.23,-10.038
625.5,-9.7178
625.89,-9.3337
626,-9.2349
626.28,-9.0177
626.5,-8.8593
627,-8.5496
627.5,-8.2868
628,-8.0559
628.5,-7.8465
629,-7.6521
629.5,-7.4684
630,-7.293
630.5,-7.124
631,-6.9604
631.5,-6.8015
632,-6.6468
632.5,-6.4959
633,-6.3487
633.5,-6.2049
634,-6.0644
634.5,-5.9271
635,-5.7929
635.5,-5.6616
636,-5.5334
636.5,-5.408
637,-5.2854
637.5,-5.1656
638,-5.0484
638.5,-4.9338
639,-4.8218
639.5,-4.7123
640,-4.6053
640.5,-4.5007
641,-4.3984
641.5,-4.2984
642,-4.2006
642.5,-4.1051
643,-4.0117
643.5,-3.9204
644,-3.8311
644.5,-3.7439
645,-3.6586
645,-3.6417
645.01,-3.603
645.01,-3.5206
645.02,-3.3237
645.03,-3.063
645.04,-2.7543
645.05,-2.41
645.05,-2.0394
645.06,-1.6496
645.07,-1.246
645.08,-0.83257
645.09,-0.50755
645.09,-0.24374
645.09,-0.027871
645.1,-6.64E-11
645.1,3.09E-10
645.1,0.21681
645.1,0.43394
645.11,0.86174
645.13,1.6469
645.15,2.6221
645.17,3.8376
645.2,5.3529
645.24,7.3393
645.3,10.216
645.43,15.591
645.5,18.496
645.62,22.885
645.77,27.873
645.92,32.262
646,34.22
646.03,35.185
646.06,36.283
646.11,37.979
646.16,39.662
646.2,41.283
646.27,43.482
646.47,49.281
646.5,50.128
646.6,52.704
646.91,59.355
647,61.022
647.03,61.949
647.07,63.134
647.12,64.885
647.17,66.637
647.21,68.321
647.25,69.409
647.25,69.409
647.32,71.683
647.39,73.834
647.46,75.867
647.5,76.945
647.59,79.396
647.75,83.229
648,88.282
648.04,88.564
648.08,88.484
648.14,88.115
648.2,87.684
648.26,87.294
648.35,86.804
648.5,86.047
648.74,85.092
649,84.371
649.21,83.532
649.42,82.756
649.5,82.496
649.66,82.086
649.96,81.56
650,81.511
650.04,81.066
650.08,80.306
650.14,78.991
650.2,77.682
650.26,76.457
650.35,74.777
650.5,72.349
650.71,69.316
651,66.123
651.09,65.039
651.17,63.872
651.26,62.768
651.34,61.761
651.5,60.13
651.76,57.891
652,56.279
652.03,56.37
652.06,56.704
652.1,57.439
652.14,58.256
652.19,59.057
652.25,60.028
652.36,61.825
652.5,63.896
652.74,66.958
653,69.62
653.25,71.267
653.44,72.204
653.5,72.472
653.63,73.058
653.89,74.115
654,74.501
654.04,74.288
654.08,73.79
654.14,72.884
654.21,71.969
654.27,71.117
654.36,69.935
654.5,68.36
654.72,66.229
655,64.144
655.09,63.32
655.17,62.394
655.26,61.515
655.34,60.717
655.5,59.419
655.76,57.663
656,56.376
656.15,55.444
656.3,54.526
656.45,53.734
656.5,53.474
656.8,52.268
657,51.654
657.16,51.576
657.32,51.642
657.48,51.71
657.5,51.718
657.6,51.759
657.8,51.849
658,51.953
658.05,51.732
658.09,51.326
658.16,50.682
658.22,50.055
658.29,49.474
658.41,48.531
658.5,47.843
658.7,46.566
659,45.017
659.04,44.666
659.07,44.148
659.12,43.33
659.17,42.501
659.22,41.706
659.29,40.606
659.5,37.785
659.71,35.442
659.92,33.491
660,32.834
660.1,32.274
660.19,31.852
660.29,31.476
660.39,31.126
660.5,30.757
660.91,29.65
661,29.47
661.04,29.228
661.08,28.865
661.14,28.295
661.2,27.734
661.26,27.205
661.36,26.416
661.5,25.367
661.73,23.877
661.97,22.654
662,22.508
662.11,22.009
662.45,20.794
662.5,20.631
662.67,20.157
663,19.389
663.07,19.144
663.14,18.842
663.21,18.54
663.28,18.258
663.38,17.87
663.5,17.463
663.72,16.807
664,16.106
664.04,16.116
664.08,16.207
664.13,16.357
664.17,16.512
664.22,16.659
664.3,16.882
664.5,17.392
664.76,17.935
665,18.322
665.07,18.311
665.13,18.231
665.2,18.139
665.27,18.053
665.37,17.939
665.5,17.798
665.75,17.562
666,17.372
666.06,17.251
666.11,17.076
666.19,16.84
666.26,16.614
666.35,16.364
666.5,15.968
666.75,15.408
667,14.957
667.02,14.834
667.04,14.62
667.07,14.214
667.11,13.761
667.14,13.302
667.17,12.853
667.21,12.221
667.31,10.999
667.5,8.7601
667.65,7.2384
667.8,5.8935
667.95,4.7029
668,4.3578
668.09,3.7253
668.25,2.7403
668.37,2.0601
668.5,1.3999
668.59,0.9625
668.69,0.55437
668.75,0.3085
668.79,0.1288
668.83,3.07E-13
668.83,-2.74E-11
668.83,-0.025252
668.84,-0.050384
668.85,-0.075397
668.85,-0.10033
668.87,-0.15311
668.89,-0.24849
668.94,-0.4192
669,-0.62728
669,-0.63671
669,-0.65013
669.01,-0.67345
669.01,-0.74922
669.02,-0.8528
669.02,-0.97943
669.03,-1.125
669.03,-1.2861
669.04,-1.4598
669.05,-1.6844
669.05,-1.9209
669.06,-2.2344
669.07,-2.5586
669.08,-2.9877
669.1,-3.5235
669.11,-4.0642
669.13,-4.7814
669.15,-5.7162
669.18,-6.91
669.23,-8.4637
669.29,-10.638
669.4,-14.278
669.5,-17.461
669.65,-21.523
669.79,-25.126
669.94,-28.325
670,-29.472
670.04,-30.364
670.08,-31.349
670.14,-32.966
670.2,-34.533
670.27,-36.017
670.37,-38.203
670.5,-40.849
670.7,-44.371
670.95,-48.064
671,-48.777
671.03,-49.435
671.06,-50.302
671.11,-51.676
671.16,-53.069
671.2,-54.414
671.27,-56.228
671.44,-60.526
671.5,-61.959
671.65,-65.247
671.95,-70.679
672,-71.394
672.04,-71.61
672.07,-71.523
672.12,-71.225
672.17,-70.881
672.22,-70.559
672.3,-70.117
672.5,-69.107
672.77,-68.105
673,-67.523
673.1,-67.001
673.19,-66.357
673.24,-66.029
673.24,-66.029
673.34,-65.498
673.43,-65.027
673.5,-64.728
673.64,-64.15
674,-63.051
674.03,-63.295
674.06,-63.828
674.1,-64.829
674.15,-65.903
674.19,-66.95
674.25,-68.271
674.37,-70.876
674.5,-73.291
674.73,-77.102
675,-80.944
675.27,-84.1
675.5,-86.289
675.83,-88.955
676,-90.145
676.34,-92.211
676.5,-93.028
676.9,-94.851
677,-95.277
677.06,-94.96
677.12,-94.285
677.18,-93.543
677.25,-92.85
677.33,-91.968
677.5,-90.472
677.75,-88.657
678,-87.287
678.05,-86.571
678.09,-85.496
678.16,-83.964
678.22,-82.478
678.28,-81.089
678.39,-78.862
678.5,-76.703
678.7,-73.484
679,-69.511
679.05,-69.312
679.11,-69.41
679.18,-69.635
679.24,-69.861
679.31,-70.065
679.46,-70.47
679.5,-70.587
679.66,-70.996
680,-71.772
680.02,-71.596
680.03,-71.186
680.06,-70.127
680.09,-68.831
680.11,-67.464
680.14,-66.097
680.18,-64.353
680.23,-61.608
680.34,-56.839
680.5,-50.646
680.72,-43.29
680.89,-38.383
681,-35.771
681.15,-32.497
681.34,-28.827
681.5,-26.133
681.66,-23.791
681.83,-21.753
682,-19.859
682.17,-18.225
682.35,-16.815
682.5,-15.751
682.7,-14.531
682.9,-13.496
683,-13.038
683.18,-12.29
683.45,-11.379
683.5,-11.224
683.65,-10.817
684,-9.9891
684.35,-9.3499
684.5,-9.1329
684.73,-8.8347
685,-8.5247
685.37,-8.1735
685.5,-8.0725
685.78,-7.8707
686,-7.7249
686.45,-7.4707
686.5,-7.4427
686.74,-7.3259
687,-7.207
687.5,-6.9997
688,-6.8132
688.5,-6.6413
689,-6.4799
689.5,-6.3263
690,-6.1787
690.5,-6.036
691,-5.8976
691.5,-5.763
692,-5.6317
692.5,-5.5037
693,-5.3786
693.01,-5.3529
693.01,-5.2951
693.02,-5.172
693.03,-4.8999
693.04,-4.6307
693.05,-4.3307
693.06,-4.0097
693.07,-3.6745
693.08,-3.2481
693.09,-2.8132
693.11,-2.3743
693.12,-1.8274
693.14,-1.2819
693.15,-0.74004
693.16,-0.30052
693.17,-1.38E-12
693.17,2.57E-10
693.17,0.073751
693.18,0.14739
693.18,0.25297
693.18,0.39031
693.19,0.69037
693.21,1.3353
693.25,2.5044
693.31,4.7227
693.45,8.9288
693.5,10.195
693.59,12.573
693.73,15.925
693.87,18.904
694,21.262
694.02,21.816
694.05,22.475
694.09,23.637
694.13,24.826
694.17,25.987
694.21,27.108
694.29,29.177
694.47,33.378
694.5,34.114
694.61,36.293
694.88,41.123
695,42.972
695.03,43.144
695.06,43.091
695.1,42.836
695.14,42.507
695.18,42.18
695.23,41.796
695.33,41.132
695.5,40.078
695.76,38.809
696,37.894
696.02,38
696.04,38.288
696.07,38.937
696.11,39.693
696.14,40.465
696.17,41.221
696.23,42.426
696.36,45.078
696.5,47.695
696.74,51.554
697,54.9
697.04,55.682
697.08,56.697
697.14,58.184
697.14,58.184
697.2,59.698
697.26,61.131
697.32,62.494
697.4,64.145
697.5,66.287
697.78,71.24
698,74.466
698.05,74.706
698.1,74.616
698.17,74.38
698.23,74.145
698.3,73.943
698.42,73.603
698.5,73.431
698.7,73.052
699,72.679
699.19,72.947
699.39,73.353
699.5,73.577
699.67,73.898
700,74.499
700.03,74.202
700.06,73.586
700.1,72.457
700.15,71.258
700.19,70.095
700.25,68.654
700.37,65.846
700.5,63.253
700.7,59.694
700.96,55.983
701,55.472
701.03,55.334
701.07,55.434
701.11,55.742
701.16,56.107
701.21,56.461
701.28,56.936
701.45,58.026
701.5,58.347
701.68,59.331
702,60.843
702.02,60.652
702.04,60.172
702.08,59.191
702.11,58.067
702.14,56.927
702.17,55.811
702.23,54.044
702.35,50.248
702.5,46.134
702.71,41.306
702.91,37.285
703,35.787
703.03,35.119
703.06,34.315
703.11,33.091
703.15,31.863
703.19,30.678
703.25,29.184
703.39,26.063
703.5,23.66
703.65,20.798
703.8,18.287
703.96,16.084
704,15.491
704.04,15.095
704.08,14.789
704.12,14.481
704.17,14.197
704.21,13.924
704.28,13.525
704.46,12.578
704.5,12.381
704.72,11.428
705,10.45
705.01,10.475
705.02,10.561
705.03,10.77
705.04,11.167
705.05,11.653
705.07,12.192
705.08,12.76
705.1,13.476
705.12,14.416
705.15,15.617
705.19,17.124
705.24,19.076
705.32,21.849
705.47,26.84
705.5,27.917
705.61,31.034
705.8,36.131
706,40.39
706.03,40.764
706.06,40.922
706.1,40.979
706.14,40.966
706.19,40.947
706.24,40.931
706.35,40.911
706.5,40.897
706.8,40.907
707,40.938
707.12,40.734
707.24,40.454
707.37,40.205
707.5,39.981
707.8,39.588
708,39.405
708.03,39.563
708.07,39.883
708.11,40.453
708.16,41.049
708.21,41.624
708.28,42.407
708.46,44.309
708.5,44.65
708.64,45.86
709,48.518
709.04,48.564
709.09,48.427
709.15,48.133
709.22,47.828
709.28,47.552
709.39,47.145
709.5,46.755
709.73,46.091
710,45.499
710.02,45.251
710.05,44.798
710.08,43.914
710.12,42.939
710.15,41.963
710.19,41.015
710.25,39.461
710.42,35.533
710.5,33.804
710.65,30.957
710.86,27.579
711,25.647
711.03,25.143
711.06,24.535
711.1,23.601
711.14,22.658
711.19,21.745
711.24,20.638
711.35,18.579
711.5,15.971
711.65,13.678
711.8,11.66
711.95,9.8853
712,9.4011
712.01,9.3433
712.02,9.3435
712.03,9.4251
712.05,9.5741
712.06,9.7642
712.08,9.9777
712.1,10.262
712.12,10.639
712.15,11.12
712.19,11.724
712.24,12.509
712.31,13.601
712.44,15.353
712.5,16.084
712.66,17.864
712.87,19.981
713,21.027
713.19,22.4
713.44,23.927
713.5,24.263
713.67,25.08
714,26.406
714.03,26.385
714.06,26.252
714.1,25.957
714.15,25.627
714.19,25.306
714.25,24.918
714.36,24.201
714.5,23.425
714.72,22.351
715,21.258
715.02,21.087
715.03,20.783
715.06,20.078
715.08,19.421
715.1,18.733
715.12,18.04
715.14,17.092
715.19,15.709
715.25,13.815
715.33,11.334
715.47,7.4595
715.5,6.6632
715.57,5.015
715.67,2.6089
715.72,1.634
715.78,0.48533
715.8,1.42E-10
715.8,-1.65E-13
715.8,-0.05776
715.81,-0.11538
715.81,-0.17286
715.81,-0.25376
715.82,-0.45063
715.84,-0.84131
715.88,-1.6097
715.97,-3.1114
716,-3.6151
716.02,-3.9554
716.04,-4.2704
716.08,-4.7438
716.11,-5.1912
716.15,-5.6226
716.19,-6.1393
716.26,-6.9329
716.39,-8.3038
716.5,-9.3344
716.66,-10.751
716.86,-12.235
717,-13.15
717.03,-13.422
717.07,-13.753
717.11,-14.248
717.16,-14.745
717.2,-15.226
717.27,-15.883
717.44,-17.511
717.5,-17.982
717.64,-19.084
717.92,-20.974
718,-21.431
718.01,-21.637
718.03,-21.985
718.05,-22.738
718.07,-23.63
718.1,-24.575
718.12,-25.531
718.15,-26.737
718.19,-28.504
718.26,-31.202
718.38,-35.379
718.5,-39.262
718.71,-45.145
718.91,-50.13
719,-52.009
719.04,-53.108
719.08,-54.387
719.15,-56.397
719.21,-58.35
719.27,-60.197
719.38,-63.009
719.5,-66.111
719.71,-70.632
720,-76.033
720.29,-80.373
720.5,-82.884
720.71,-85.17
720.71,-85.17
720.9,-86.795
721,-87.645
721.17,-88.958
721.35,-90.182
721.5,-91.182
722,-94.001
722.14,-94.125
722.28,-94.047
722.42,-94.009
722.5,-94.018
722.75,-94.111
723,-94.295
723.03,-93.894
723.07,-93.123
723.12,-91.829
723.17,-90.493
723.21,-89.215
723.28,-87.472
723.5,-82.697
723.72,-78.795
723.93,-75.615
724,-74.781
724.1,-73.273
724.2,-71.714
724.3,-70.271
724.39,-68.968
724.5,-67.698
724.73,-65.312
725,-63.147
725.04,-62.516
725.09,-61.638
725.15,-60.305
725.21,-59.004
725.27,-57.784
725.37,-55.982
725.5,-53.78
725.7,-50.904
725.95,-47.908
726,-47.434
726.03,-47.361
726.06,-47.504
726.11,-47.873
726.15,-48.303
726.2,-48.722
726.26,-49.255
726.39,-50.331
726.5,-51.161
726.73,-52.691
727,-54.135
727.02,-54
727.04,-53.621
727.07,-52.604
727.1,-51.382
727.14,-50.124
727.17,-48.893
727.22,-47.227
727.32,-43.973
727.5,-38.516
727.68,-33.864
727.87,-29.902
728,-27.451
728.01,-27.134
728.02,-26.652
728.04,-25.723
728.05,-24.611
728.07,-23.395
728.08,-22.125
728.1,-20.831
728.12,-19.082
728.14,-16.821
728.17,-14.152
728.21,-11.546
728.25,-8.1066
728.32,-3.1556
728.34,-1.2618
728.36,-5.09E-10
728.36,8.98E-12
728.36,0.1196
728.36,0.23904
728.36,0.41881
728.37,0.65665
728.38,1.2261
728.39,2.4194
728.43,4.7699
728.5,9.4849
728.62,16.428
728.73,22.728
728.85,28.444
728.96,33.633
729,35.278
729.03,36.601
729.06,38.057
729.1,40.536
729.15,42.997
729.2,45.373
729.26,48.348
729.4,54.798
729.5,58.897
729.66,64.892
729.88,71.785
730,74.959
730.11,77.376
730.23,79.388
730.34,81.219
730.46,82.92
730.5,83.522
730.84,87.686
731,89.383
731.12,90.061
731.24,90.491
731.36,90.894
731.49,91.303
731.5,91.352
731.64,91.821
732,92.914
732.03,92.567
732.06,91.82
732.1,90.433
732.15,88.951
732.19,87.513
732.2,87.282
732.2,87.282
732.25,85.575
732.31,83.952
732.38,81.979
732.46,80.097
732.5,79.059
732.69,74.766
733,69.322
733.06,68.906
733.11,68.804
733.18,68.799
733.25,68.808
733.31,68.808
733.46,68.821
733.5,68.829
733.66,68.881
734,69.075
734.5,69.51
735,70.074
735.06,69.813
735.11,69.334
735.19,68.666
735.26,68.038
735.35,67.351
735.5,66.319
735.76,64.889
736,63.877
736.08,63.988
736.15,64.324
736.23,64.693
736.3,65.035
736.42,65.522
736.5,65.847
736.72,66.663
737,67.562
737.07,67.442
737.14,67.127
737.21,66.783
737.27,66.472
737.38,66.043
737.5,65.627
737.75,64.919
738,64.42
738.1,63.919
738.2,63.288
738.3,62.696
738.39,62.176
738.5,61.676
738.75,60.711
739,59.974
739.06,59.487
739.12,58.785
739.18,58.048
739.23,57.35
739.32,56.461
739.5,54.676
739.75,52.725
740,51.146
740.25,49.922
740.5,49.009
740.83,48.096
741,47.763
741.05,47.409
741.1,46.865
741.16,46.104
741.23,45.37
741.29,44.687
741.41,43.521
741.5,42.701
741.69,41.213
742,39.247
742.1,38.574
742.2,37.868
742.29,37.211
742.39,36.616
742.5,36.011
742.74,34.871
743,33.899
743.06,33.523
743.12,33.042
743.19,32.456
743.27,31.907
743.36,31.275
743.5,30.396
743.73,29.17
744,28.021
744.09,27.86
744.17,27.793
744.26,27.746
744.35,27.698
744.5,27.617
744.85,27.48
745,27.436
745.08,27.29
745.16,27.077
745.23,26.863
745.31,26.667
745.44,26.37
745.5,26.249
745.7,25.883
746,25.432
746.03,25.269
746.07,25.004
746.12,24.584
746.17,24.156
746.21,23.744
746.28,23.175
746.5,21.616
746.72,20.319
746.93,19.239
747,18.944
747.03,18.724
747.06,18.422
747.1,17.936
747.15,17.437
747.19,16.953
747.24,16.356
747.35,15.234
747.5,13.893
747.69,12.418
747.87,11.151
748,10.371
748.03,10.271
748.05,10.225
748.1,10.205
748.14,10.207
748.18,10.212
748.23,10.216
748.31,10.22
748.5,10.22
748.8,10.202
749,10.18
749.04,10.126
749.08,10.032
749.14,9.8655
749.2,9.6972
749.26,9.5381
749.35,9.3205
749.5,8.9963
749.72,8.5639
750,8.1002
750.02,8.0254
750.04,7.9025
750.07,7.6748
750.1,7.4195
750.12,7.1584
750.15,6.9002
750.19,6.5489
750.26,5.9564
750.42,4.736
750.5,4.1556
750.63,3.3031
750.76,2.5339
750.89,1.8389
751,1.3215
751.01,1.2807
751.02,1.2329
751.03,1.1558
751.04,1.0432
751.05,0.92137
751.07,0.79431
751.08,0.66461
751.1,0.53384
751.11,0.40297
751.12,0.27256
